image,text
plate_001570.jpg,MH02DS9365
plate_001571.jpg,MH02DS9365
plate_001572.jpg,MH02DS9365
plate_001573.jpg,MH02DS9365
plate_001574.jpg,MH02DS9365
plate_001575.jpg,PB11AG0774
plate_001576.jpg,PB11AG0774
plate_001577.jpg,PB11AG0774
plate_001578.jpg,MH06AZ3571
plate_001579.jpg,PB11AG0774
plate_001580.jpg,MH01BD1897
plate_001581.jpg,MHD1CV9311
plate_001582.jpg,MHD1CV9311
plate_001583.jpg,PB11AG0774
plate_001584.jpg,MH02DS9365
plate_001585.jpg,MH02DS9365
plate_001586.jpg,MH02DS9365
plate_001587.jpg,MH02DS9365
plate_001588.jpg,MH02DS9365
plate_001589.jpg,MH02DS9365
plate_001590.jpg,MH02DS9365
plate_001591.jpg,MH02DS9365
plate_001592.jpg,MH02DS9365
plate_001593.jpg,MH02DS9365
plate_001594.jpg,MH02DS9365
plate_001595.jpg,MH02DS9365
plate_001596.jpg,MH02DS9365
plate_001597.jpg,MH02DS9365
plate_001598.jpg,MH02DS9365
plate_001599.jpg,MH02DS9365
plate_001600.jpg,MH02DS9365
plate_001601.jpg,MH02DS9365
plate_001602.jpg,MH02CD3654
plate_001603.jpg,MH02CD3654
plate_001604.jpg,MH02EE6842
plate_001605.jpg,MH02EE6842
plate_001606.jpg,MH02EE6842
plate_001607.jpg,MH03AM3025
plate_001608.jpg,MH03AM3025
plate_001609.jpg,MH03AM3025
plate_001610.jpg,MH12DG7144
plate_001611.jpg,MH02CR4364
plate_001612.jpg,MH02CR4364
plate_001613.jpg,MH02CR4364
plate_001614.jpg,MH01BG7161
plate_001615.jpg,MH01BG7161
plate_001616.jpg,MH01BG7161
plate_001617.jpg,MH01BG7161
plate_001618.jpg,MH01BG7161
plate_001619.jpg,MH01BG7161
plate_001620.jpg,MH4705851
plate_001621.jpg,MH4705851
plate_001622.jpg,MH4705851
plate_001623.jpg,MH4705851
plate_001624.jpg,MH4705851
plate_001625.jpg,MH4705851
plate_001626.jpg,MH4705851
plate_001627.jpg,MH4705851
plate_001628.jpg,MH4705851
plate_001629.jpg,MH4705851
plate_001630.jpg,MH4705851
plate_001631.jpg,MH4705851
plate_001632.jpg,MH4705851
plate_001633.jpg,MH4705851
plate_001634.jpg,MH47AZ8323
plate_001635.jpg,MH02EH1077
plate_001636.jpg,MH02CD3654
plate_001637.jpg,MH02CR8276
plate_001638.jpg,MH02CR8276
plate_001639.jpg,MH01BT9066
plate_001640.jpg,MH01BT9066
plate_001641.jpg,MH01BT9066
plate_001642.jpg,MH01BT9066
plate_001643.jpg,MH4705851
plate_001644.jpg,MH02FD6534
plate_001645.jpg,MH4705851
plate_001646.jpg,MH4705851
plate_001647.jpg,MH47AU1306
plate_001648.jpg,MH47AU1306
plate_001649.jpg,MH47AU1306
plate_001650.jpg,MH010PO323
plate_001651.jpg,MH01CR7388
plate_001652.jpg,MH01CR7388
plate_001653.jpg,MH01CR7388
plate_001654.jpg,MH01CR7388
plate_001655.jpg,MH01CR7388
plate_001656.jpg,MH12SF3212
plate_001657.jpg,MH12SF3212
plate_001658.jpg,MH12SF3212
plate_001659.jpg,MH02DS4676
plate_001660.jpg,MH01BT0050
plate_001661.jpg,MH01BT0050
plate_001662.jpg,MH01BT0050
plate_001663.jpg,MH01BT0050
plate_001664.jpg,MH01BT0050
plate_001665.jpg,MH038C6247
plate_001666.jpg,MH02CD7733
plate_001667.jpg,MH02CD7733
plate_001668.jpg,MH04CT3566
plate_001669.jpg,MH04CT3566
plate_001670.jpg,MH04CT3566
plate_001671.jpg,MH04CT3566
plate_001672.jpg,MH01DT1917
plate_001673.jpg,MH01DT1917
plate_001674.jpg,MH01DT1917
plate_001675.jpg,MH01DT1917
plate_001676.jpg,MH01DT1917
plate_001677.jpg,MH01DT1917
plate_001678.jpg,MH02FN2783
plate_001679.jpg,MH02FN2783
plate_001680.jpg,MH02FN2783
plate_001681.jpg,MH02FN2783
plate_001682.jpg,MH48AW0091
plate_001683.jpg,MH02FN2783
plate_001684.jpg,MH02FN2783
plate_001685.jpg,MH02FN2783
plate_001686.jpg,MH02FN2783
plate_001687.jpg,MH02FN2783
plate_001688.jpg,MH01DT1917
plate_001689.jpg,MH01DT1917
plate_001690.jpg,MH01DT1917
plate_001691.jpg,MH01DT1917
plate_001692.jpg,MH01CP2655
